CCN,CODCNH,Nombre Centro,Dirección,Teléfono,Cód. Municipio,Municipio,Cód. Provincia,Provincia,Cód. CCAA,CCAA,Código Postal,CAMAS,Cód. Clase de Centro,Clase de Centro,Cód. Dep. Funcional,Dependencia Funcional,Forma parte Complejo,CODIDCOM,Nombre del Complejo,ALTA,Email,lat,lon
104002838,40138,Hospital Materno Infantil,Calle Donantes de Sangre S/N,000000000,40139,Almería,4,Almería,1,Andalucía,4700,204,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,40097.0,Hospital Universitario Torrecárdenas,N,,36.8631481,-2.442155
104000321,40118,Hospital de Poniente,Carretera Almerimar S/N,950022500,49026,"Ejido, El",4,Almería,1,Andalucía,4700,271,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,sugerencias@ephpo.es,36.7242354,-2.795586
104000320,40084,Hospital La Inmaculada,Avenida Doctora Ana Parra S/N,950029176,40530,Huércal-Overa,4,Almería,1,Andalucía,4600,184,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,h.inmaculada.sspa@juntadeandalucia.es,37.4007619,-1.9445058
705001823,50072,Hospital de Salud Mental Casta Salud Arévalo,"Paseo San Juan Bosco, 2",920301400,50163,Arévalo,5,Ávila,7,Castilla y León,5200,80,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,direccion.arevalo@mentaliasalud.es,41.053544,-4.7204901
705000770,50049,Hospital Santa Teresa,Avenida Santa Cruz de Tenerife 11,920252525,50198,Ávila,5,Ávila,7,Castilla y León,5005,33,C11,Hospitales Generales,20,Privados,N,,,N,direccion@clinicasantateresa.es,40.65952,-4.68613
705000771,50034,Hospital Provincial de Ávila (Complejo Asistencial de Ávila),Calle Jesús del Gran Poder 42,920357200,50198,Ávila,5,Ávila,7,Castilla y León,5003,119,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,50061.0,Complejo Asistencial de Ávila,N,gerente.hnss@saludcastillayleon.es,40.6515785,-4.6923902
705000769,50013,Hospital Nuestra Señora de Sonsoles (Complejo Asistencial de Ávila),"Avenida De Juan Carlos I, S/N S/N",920358000,50198,Ávila,5,Ávila,7,Castilla y León,5071,321,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,50061.0,Complejo Asistencial de Ávila,N,gerente.hnss@saludcastillayleon.es,40.6644181,-4.6666079
1106000791,60080,Hospital Ribera Almendralejo,Calle Monsalud 1,924670017,60114,Almendralejo,6,Badajoz,11,Extremadura,6200,45,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,afondon@riberasalud.es,38.6805427,-6.4052757
1106000805,60242,Hospital Tierra de Barros,Carretera Nacional 630 0,924699200,60114,Almendralejo,6,Badajoz,11,Extremadura,6200,50,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60264.0,Complejo Hospitalario del Área de Salud de Mérida,N,gerente.merida@salud-juntaex.es,38.6914575,-6.4058423
1106001097,60286,Hospital Ribera Badajoz,Calle Federico Mayor Zaragoza 0,609009709,60153,Badajoz,6,Badajoz,11,Extremadura,6006,20,C11,Hospitales Generales,20,Privados,N,,,N,valvarez@riberacare.com,38.890586,-6.9989388
1106000798,60172,Hospital Quironsalud Clideba,Calle Eladio Salinero de Los Santos 6,924229050,60153,Badajoz,6,Badajoz,11,Extremadura,6011,76,C11,Hospitales Generales,20,Privados,N,,,N,arnaldo.pons@quironsalud.es,38.8711963,-6.9903419
1106000566,60037,Hospital Materno-Infantil,Calle Violeta 1,924215000,60153,Badajoz,6,Badajoz,11,Extremadura,6010,208,C12,Hospitales especializados,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60016.0,Complejo Hospitalario Universitario de Badajoz,N,dirmed.hpshmi@salud-juntaex.es,38.8655393,-6.9724266
1106000332,60021,Hospital Universitario de Badajoz,Avenida Elvas 0,924218100,60153,Badajoz,6,Badajoz,11,Extremadura,6006,438,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60016.0,Complejo Hospitalario Universitario de Badajoz,N,admision.hifc@salud-juntaex.es,38.8823529,-7.0029732
1106000803,60220,Hospital Perpetuo Socorro,Avenida Damián Téllez Lafuente 0,924215060,60153,Badajoz,6,Badajoz,11,Extremadura,6010,275,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60016.0,Complejo Hospitalario Universitario de Badajoz,N,submed.hpshmi@salud-juntaex.es,38.865578,-6.9727663
1106000744,60297,Hospital Parque Vegas Altas,Avenida Madrid 1,924808482,60444,Don Benito,6,Badajoz,11,Extremadura,6400,21,C11,Hospitales Generales,20,Privados,N,,,N,dadministracion.ext@parquehospitales.es,38.9632936,-5.8563945
1106000793,60107,Hospital de San Antonio,Calle Cervantes 12,924801486,60444,Don Benito,6,Badajoz,11,Extremadura,6400,74,C12,Hospitales especializados,20,Privados,N,,,N,sananton@idcsa.net,38.9596496,-5.8700096
1106000792,60093,Hospital Don Benito-Villanueva de La Serena,Carretera Don Benito Villanueva 0,924386800,60444,Don Benito,6,Badajoz,11,Extremadura,6400,277,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60253.0,Complejo Hospitalario de Don Benito-Villanueva de La Serena,N,ricardo.sanchez@salud-juntaex.es,38.9623631,-5.8273371
1106000794,60114,Hospital General de Llerena,Avenida Badajoz 1,924877000,60747,Llerena,6,Badajoz,11,Extremadura,6900,139,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60219.0,Complejo Hospitalario Llerena-Zafra,N,gerente.llerena@salud-juntaex.es,38.2426602,-6.0135716
1106001192,60275,Casaverde Centro de Rehabilitación Neurológico de Extremadura S.L.,Avenida Adolfo Suarez 56,924380330,60830,Mérida,6,Badajoz,11,Extremadura,6800,100,C12,Hospitales especializados,20,Privados,N,,,N,direccion.merida@grupocasaverde.com,38.9072557,-6.3687734
1106000795,60129,Hospital de Mérida,Avenida Don Antonio Campos Hoyos 26,924381000,60830,Mérida,6,Badajoz,11,Extremadura,6800,331,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60264.0,Complejo Hospitalario del Área de Salud de Mérida,N,julian.garciam@salud-juntaex.es,38.9124816,-6.3636361
1106000796,60135,Centro Sociosanitario de Mérida,Carretera Valverde 0,924388081,60830,Mérida,6,Badajoz,11,Extremadura,6800,265,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,csanitario.merida@salud-juntaex.es,38.9222602,-6.3083266
1106000804,60231,Hospital Siberia-Serena,Carretera Talarrubias-Agudo Km 2 0,924648100,61279,Talarrubias,6,Badajoz,11,Extremadura,6640,43,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60253.0,Complejo Hospitalario de Don Benito-Villanueva de La Serena,N,tatiana.santiago@salud-juntaex.es,39.0313834,-5.2234304
1106000797,60140,Hospital Santa Justa,Calle Concepción 24,924845462,61535,Villanueva de la Serena,6,Badajoz,11,Extremadura,6700,28,C11,Hospitales Generales,6,Municipio,N,,,N,afondon@riberasalud.es,38.9731993,-5.795304
1106000801,60208,Hospital de Zafra,Carretera Badajoz Granada 0,924029200,61588,Zafra,6,Badajoz,11,Extremadura,6300,80,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60219.0,Complejo Hospitalario Llerena-Zafra,N,gerente.llerena@salud-juntaex.es,38.4258661,-6.4119397
407000218,70162,Hospital Joan March,Carretera Palma-Sóller KM. 12,871202000,70103,Bunyola,7,Illes Balears,4,Illes Balears,7110,106,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.6789843,2.6730223
407000032,70244,Clinica Juaneda Menorca,Calle Canonge Moll S/N,971480505,70159,Ciutadella de Menorca,7,Illes Balears,4,Illes Balears,7760,41,C11,Hospitales Generales,20,Privados,N,,,N,,40.0047971,3.8416998
407001219,70201,Policlinica Nuestra Sra. del Rosario,Via Romana S/N,971301916,70260,Eivissa,7,Illes Balears,4,Illes Balears,7800,68,C11,Hospitales Generales,20,Privados,N,,,N,,38.9072345,1.4292277
407000010,70184,Hospital Can Misses,Calle Corona S/N,971397000,70260,Eivissa,7,Illes Balears,4,Illes Balears,7800,382,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,38.9150284,1.4196141
407001619,70366,Hospital de Formentera,Calle Venda Des Brolls S/N,971321212,70244,Formentera,7,Illes Balears,4,Illes Balears,7860,13,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,38.707574,1.4350825
407003804,70445,Hospital Sant Joan de Deu Inca,Avenida Jaume II 44,097126585,70276,Inca,7,Illes Balears,4,Illes Balears,7300,80,C12,Hospitales especializados,20,Privados,N,,,N,,,
407000411,70377,Hospital Comarcal D´Inca,Carretera Vella de Llubí S/N,971888514,70276,Inca,7,Illes Balears,4,Illes Balears,7300,173,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.7157279,2.9212745
407001688,70423,Hospital Quironsalud Son Veri,Paseo Arbreda S/N,971443030,70316,Llucmajor,7,Illes Balears,4,Illes Balears,7609,34,C11,Hospitales Generales,20,Privados,N,,,N,,39.4911464,2.7404368
407001647,70412,Hospital de Llevant,Calle Escamarla 6,971822400,70337,Manacor,7,Illes Balears,4,Illes Balears,7680,70,C11,Hospitales Generales,20,Privados,N,,,N,,39.5452225,3.329484
407000001,70309,Hospital  de Manacor,Carretera Manacor - Alcudia S/N,971847000,70337,Manacor,7,Illes Balears,4,Illes Balears,7500,224,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.5785997,3.207455
407000006,70295,Clínica Juaneda Mahon,Avenida Vives Llull 6,971351110,70321,Maó-Mahón,7,Illes Balears,4,Illes Balears,7703,15,C11,Hospitales Generales,20,Privados,N,,,N,,39.8862036,4.255843
407000423,70388,Hospital Mateu Orfila,Ronda Malbuger 1,971487000,70321,Maó-Mahón,7,Illes Balears,4,Illes Balears,7703,142,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.8810937,4.2519849
407000003,70260,Hospital Juaneda Muro,Calle Veler S/N,971891900,70393,Muro,7,Illes Balears,4,Illes Balears,7459,86,C11,Hospitales Generales,20,Privados,N,,,N,,39.8133267,3.1080486
407000011,70064,Mutua Balear,Calle Bisbe Campins 4,971213400,70407,Palma,7,Illes Balears,4,Illes Balears,7012,40,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,,39.5753653,2.6463426
407003152,70434,Clinica Luz de Palma,Calle Camilo Jose Cela 20,971599167,70407,Palma,7,Illes Balears,4,Illes Balears,7014,20,C11,Hospitales Generales,20,Privados,N,,,N,,39.567358,2.6239671
407000005,70086,Hospital Sant Joan de Deu,Calle Sant Joan de Deu 7,971265854,70407,Palma,7,Illes Balears,4,Illes Balears,7007,197,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,,39.5464418,2.6987751
407001223,70070,Hospital de La Creu Roja Espanyola,Calle Pons I Gallarza 90,971751445,70407,Palma,7,Illes Balears,4,Illes Balears,7004,72,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,,39.5839065,2.6531711
407000004,70099,Clínica Rotger,Calle Santiago Russinyol 9,971448500,70407,Palma,7,Illes Balears,4,Illes Balears,7012,193,C11,Hospitales Generales,20,Privados,N,,,N,,39.5756121,2.646953
407001618,70344,Hospital Quironsalud Palmaplanas,Calle Camí Dels Reis 308,971918000,70407,Palma,7,Illes Balears,4,Illes Balears,7010,169,C11,Hospitales Generales,20,Privados,N,,,N,,39.5979756,2.6442339
407000008,70110,Clinica Juaneda,Calle Company 30,971731647,70407,Palma,7,Illes Balears,4,Illes Balears,7014,191,C11,Hospitales Generales,20,Privados,N,,,N,,39.577129,2.6272238
407000009,70131,Juaneda Miramar,Calle Camí de La Vileta 30,971767000,70407,Palma,7,Illes Balears,4,Illes Balears,7011,197,C11,Hospitales Generales,20,Privados,N,,,N,,39.5845323,2.6308494
407000002,70048,Hospital General de Mallorca,Plaza Hospital 3,871205000,70407,Palma,7,Illes Balears,4,Illes Balears,7012,87,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.5714827,2.644985
407000872,70399,Hospital Universitari Son Espases,Carretera Valldemossa 79,871205001,70407,Palma,7,Illes Balears,4,Illes Balears,7120,839,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.608032,2.644837
407000216,70051,Hospital Psiquiatric,Calle Camí de Jesús 40,871205000,70407,Palma,7,Illes Balears,4,Illes Balears,7010,168,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.5956969,2.629862
407001617,70333,Hospital Son Llatzer,Carretera Manacor KM. 4,871202000,70407,Palma,7,Illes Balears,4,Illes Balears,7198,423,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,,39.5709812,2.7020635
908005215,81192,Centre Sociosanitari Can Torras,Calle Ferrer I Guardia 9,935551994,80039,Alella,8,Barcelona,9,Cataluña,8328,119,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,jm.cuartero@fsfa.cat,41.4919653,2.2940817
908005221,81350,Centre Polivalent Can Fosc,Carretera De Llerona S/N,938432786,80057,"Ametlla del Vallès, L'",8,Barcelona,9,Cataluña,8480,56,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,vbonet@fundaciovallparadis.es,41.66269,2.2720269
908005226,81616,Comunitat Terapeutica Arenys de Munt,Carretera Barri Orient Can Zariquiey 26,937938006,80076,Arenys de Munt,8,Barcelona,9,Cataluña,8358,42,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,ctam@ctm-salutmental.com,41.5996071,2.5418274
908007674,82213,Centre D'Hospitalitzacio I Hospital de Dia Trastorns de La Conducta,Calle Cirés S/N,937533006,80095,Argentona,8,Barcelona,9,Cataluña,8310,40,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,gfaus@itacat.com,41.5531639,2.4008466
908005236,81568,Ita Maresme,Calle Baró de Viver 58,937530062,80095,Argentona,8,Barcelona,9,Cataluña,8310,77,C12,Hospitales especializados,20,Privados,N,,,N,itacat@itacat.com,41.5489845,2.3960469
908005173,80333,Institut Guttmann,Camino Can Ruti S/N,934977700,80155,Badalona,8,Barcelona,9,Cataluña,8916,152,C12,Hospitales especializados,20,Privados,N,,,N,gerencia@guttmann.com,41.4758474,2.2384506
908005250,81694,Institut Catala D'Oncologia - Hospital Germans Trias I Pujol,Carretera Canyet S/N,934651200,80155,Badalona,8,Barcelona,9,Cataluña,8916,36,C12,Hospitales especializados,8,Otras Entidades u o rganismos Públicos,N,,,N,ccalle@iconcologia.net,41.4811171,2.2378669
908005214,80689,Centre Sociosanitari El Carme,"Camino Sant Jeroni de La Murtra, 60",935074710,80155,Badalona,8,Barcelona,9,Cataluña,8917,210,C13,Hospitales de media y larga estancia,6,Municipio,N,,,N,gerenciabsa@bsa.cat,41.459115,2.2312928
908005135,80673,Hospital Municipal de Badalona,"Via Augusta, 9",934648300,80155,Badalona,8,Barcelona,9,Cataluña,8911,140,C11,Hospitales Generales,6,Municipio,N,,,N,gerenciabsa@bsa.cat,41.4506698,2.2458565
908005205,80667,Hospital Universitari Germans Trias I Pujol de Badalona,Carretera Canyet S/N,934651200,80155,Badalona,8,Barcelona,9,Cataluña,8916,616,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,,,N,gerencia.germanstrias@gencat.net,41.4678706,2.2347649
908005268,80155,Clinica Mc Londres,Calle Londres 28-38,934577200,80193,Barcelona,8,Barcelona,9,Cataluña,8029,22,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,info@mc-mutual.com,41.3893328,2.1454294
908005166,80168,Hospital Egarsat Sant Honorat,Avenida Tibidabo 20,932127000,80193,Barcelona,8,Barcelona,9,Cataluña,8022,14,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,egarsat@egarsat.es,41.4122058,2.1360286
908005161,80142,Clínica Mc Copernic,Calle Copèrnic 58,934141992,80193,Barcelona,8,Barcelona,9,Cataluña,8006,60,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,info@mc-mutual.com,41.4010192,2.1413799
908005159,80116,"Fremap, Hospital de Barcelona",Calle Madrazo 8,934169100,80193,Barcelona,8,Barcelona,9,Cataluña,8006,62,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,,,N,admision_barcelona@fremap.es,41.4015283,2.1505135
908005225,81379,Hospital Sociosanitari Mutuam Guell,Calle Mare de Deu de La Salut 49,932133400,80193,Barcelona,8,Barcelona,9,Cataluña,8024,167,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,mutuam@mutuam.com,41.4113158,2.156555
908005157,80641,Clínica Planas,Calle Pere II de Montcada 16,932032812,80193,Barcelona,8,Barcelona,9,Cataluña,8034,26,C12,Hospitales especializados,20,Privados,N,,,N,doctor@clinica-planas.com,41.3997863,2.1159717
908005146,80556,"Serveis Clinics, S.A.",Calle Garcia Mariño 4,934174602,80193,Barcelona,8,Barcelona,9,Cataluña,8022,50,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,administracion@serviciosclinicos.com,41.41247,2.13609
908005136,80351,Hestia Palau.,"Calle Sant Antoni María Claret , 135",934501819,80193,Barcelona,8,Barcelona,9,Cataluña,8025,391,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,secretaria@csspalau.com,41.4101368,2.1724494
908005164,80312,Nou Hospital Evangelic,Calle Camèlies 15,932859955,80193,Barcelona,8,Barcelona,9,Cataluña,8024,116,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,ablanco@nouhospitalevangelic.com,41.4110752,2.1589066
908005251,81672,Hospital Sanitas Cima,Paseo Manuel Girona 33,935522700,80193,Barcelona,8,Barcelona,9,Cataluña,8034,83,C11,Hospitales Generales,20,Privados,N,,,N,infocima@sanitas.es,41.3912734,2.123333
908005144,80180,Hospital El Pilar,Calle Balmes 271,932360500,80193,Barcelona,8,Barcelona,9,Cataluña,8006,186,C11,Hospitales Generales,20,Privados,N,,,N,silvia.altisen@quironsalud.es,41.4001912,2.1480555
908005261,81751,Clinica Creu Blanca,"Paseo Reina Elisenda de Montcada, 17",932522522,80193,Barcelona,8,Barcelona,9,Cataluña,8034,51,C11,Hospitales Generales,20,Privados,N,,,N,inform@creublanca.es,41.3980757,2.1185981
908012300,82246,Unitat Terapeutica-Educativa Acompanya'M,Calle Jesús I Maria 18-20,932532100,80193,Barcelona,8,Barcelona,9,Cataluña,8022,30,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,mcastillo@jdhospitalbarcelona.com,41.4110775,2.130956
908005280,82156,Clinica Sant Antoni,Calle Sant Eloi 6-8,932974010,80193,Barcelona,8,Barcelona,9,Cataluña,8038,300,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,provfig@ediho.es,41.356054,2.143297
908005290,82134,Ita Maresme,Calle Avenir 14,933621258,80193,Barcelona,8,Barcelona,9,Cataluña,8006,56,C12,Hospitales especializados,20,Privados,N,,,N,snavarro@itacat.com,41.3971844,2.1487726
908005272,81964,Unitat Polivalent Salut Mental Barcelona-Nord,Avenida Jordà 8,934275250,80193,Barcelona,8,Barcelona,9,Cataluña,8035,52,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,jroman.merced@hospitalarias.es,41.4262851,2.1395461
908005275,81931,Centre Sociosanitari Sant Jordi de La Vall D'Hebron,Paseo Vall D'Hebron 135-141,934280000,80193,Barcelona,8,Barcelona,9,Cataluña,8035,57,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,msanchez@blauclinic.cat,41.431253,2.1440137
908005269,81830,Centre Sociosanitari Blauclinic Dolors Aleu,Calle Marques de Santa Anna 9,934343216,80193,Barcelona,8,Barcelona,9,Cataluña,8023,174,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,msanchez@blauclinic.cat,41.4063788,2.1480966
908005265,81762,Hestia Gracia,Calle Secretari Coloma 95,934170400,80193,Barcelona,8,Barcelona,9,Cataluña,8024,153,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,hestiagracia@hestiagracia.org,41.4101732,2.162085
908005139,80386,Clínica Tres Torres,Calle Doctor Roux 76,932041300,80193,Barcelona,8,Barcelona,9,Cataluña,8017,64,C11,Hospitales Generales,20,Privados,N,,,N,info@clinicatrestorres.com,41.3993112,2.1290479
908005168,80214,Hospital Sant Rafael,Paseo Vall D'Hebron 107,932112508,80193,Barcelona,8,Barcelona,9,Cataluña,8035,213,C11,Hospitales Generales,20,Privados,N,,,N,hsrafael@comb.es,41.4256941,2.1423799
908005162,80348,Fundacio Puigvert - Iuna,Calle Cartagena 340,934169700,80193,Barcelona,8,Barcelona,9,Cataluña,8025,124,C12,Hospitales especializados,20,Privados,N,,,N,dirgeneral@fundacio-puigvert.es,41.4124576,2.1728312
908005259,81740,Centro Residencial Domusvi La Salut Josep Servat.,Calle Antequera 8-18,932857512,80193,Barcelona,8,Barcelona,9,Cataluña,8024,56,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,info@sarquavitae.es,41.4137204,2.1565742
908005245,81706,Centre Collserola Mutual,"Paseo Vall D'Hebron, 159",933613900,80193,Barcelona,8,Barcelona,9,Cataluña,8035,34,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,mutuam@mutuam.com,41.4349217,2.1466289
908005241,81593,Parc Sanitari Sant Joan de Deu - Numancia,Calle Numancia 7-13,933249600,80193,Barcelona,8,Barcelona,9,Cataluña,8029,159,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,upps@pssjd.org,41.3812446,2.1412523
908005238,81574,Clinica Lluria,Pasaje Mercader 14,934882142,80193,Barcelona,8,Barcelona,9,Cataluña,8008,40,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,clinicalluria@cpbssm.org,41.3924838,2.1601912
908005172,80538,Centre D'Oftalmologia Barraquer,Calle Muntaner 314,932095311,80193,Barcelona,8,Barcelona,9,Cataluña,8021,70,C12,Hospitales especializados,20,Privados,N,,,N,info@barraquer.com,41.3970573,2.1458342
908005211,80484,Hospital  de  Barcelona,Avenida Diagonal . 656,932542400,80193,Barcelona,8,Barcelona,9,Cataluña,8034,350,C11,Hospitales Generales,20,Privados,N,,,N,virginia@scias.com,41.3899351,2.1294506
908005171,80478,"Centro Medico Teknon,  Grupo Quironsalud",Calle Vilana 12,932906242,80193,Barcelona,8,Barcelona,9,Cataluña,8022,285,C11,Hospitales Generales,20,Privados,N,,,N,dirgeneral.tkn@quironsalud.es,41.407009,2.1274447
908005152,80446,Hospital Universitari Quirón Dexeus,Calle Sabino de Arana 5-19,932274747,80193,Barcelona,8,Barcelona,9,Cataluña,8028,170,C11,Hospitales Generales,20,Privados,N,,,N,informacion@idexeus.es,41.3850016,2.1255035
908005143,80403,Hm Nou  Delfos,Avenida Vallcarca 151,932545183,80193,Barcelona,8,Barcelona,9,Cataluña,8023,264,C11,Hospitales Generales,20,Privados,N,,,N,mjmatinez@hmhospitales.com,41.4138441,2.1429258
908005137,80364,Hospital Universitari Sagrat Cor,Calle Viladomat 288,933221111,80193,Barcelona,8,Barcelona,9,Cataluña,8029,367,C11,Hospitales Generales,20,Privados,N,,,N,gerencia@hscor.com,41.3888451,2.1457319
908005140,80291,Hospital de La Santa Creu I Sant Pau,Calle Sant Quinti 89,935537160,80193,Barcelona,8,Barcelona,9,Cataluña,8041,644,C11,Hospitales Generales,20,Privados,N,,,N,gerenciafgs@santpau.cat,41.415727,2.1749392
908005298,82145,Centre Sociosanitari del Centre Integral de Salut Cotxeres,Avenida Borbó 18-30,932438991,80193,Barcelona,8,Barcelona,9,Cataluña,8016,209,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,jserrat@consorci.org,41.4262318,2.1762689
908005279,81920,Centre Integral de Serveis En Salut Mental Comunitaria,Calle Verntallat 11-19,932184908,80193,Barcelona,8,Barcelona,9,Cataluña,8024,25,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,cis@arapdis.org,41.4062743,2.1557235
908005270,81874,Clinica Galatea,Calle Palafolls 15-19,932057267,80193,Barcelona,8,Barcelona,9,Cataluña,8017,22,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,info@clinica-galatea.com,41.4107801,2.1136329
908005174,80253,Hospital Mare de Deu de La Mercé,Paseo Universal 34,934275250,80193,Barcelona,8,Barcelona,9,Cataluña,8042,113,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,administracion@hhscjmerced.com,41.4376174,2.16163
908005147,80575,Clínica Coroleu - SSR Hestia.,Calle Coloreu 50,931165500,80193,Barcelona,8,Barcelona,9,Cataluña,8030,74,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,rosa.pujol@hestiaalliance.org,41.4330604,2.1868725
908005145,80497,Centre Hospitalari Policlínica Barcelona,Calle Guillem Tell 4,934161616,80193,Barcelona,8,Barcelona,9,Cataluña,8006,28,C11,Hospitales Generales,20,Privados,N,,,N,gerencia@policlinicabarcelona.com,41.4032782,2.1496154
908005142,80399,Hospital Quironsalud Barcelona,Plaza Alfons Comin 5-7,932850000,80193,Barcelona,8,Barcelona,9,Cataluña,8023,192,C11,Hospitales Generales,20,Privados,N,,,N,direccion.cqb@quiron.es,41.4155457,2.1387274
908005138,80370,Clínica Corachan,Calle Buïgas 19,932545800,80193,Barcelona,8,Barcelona,9,Cataluña,8017,162,C11,Hospitales Generales,20,Privados,N,,,N,tlegido@corachan.com,41.3936736,2.1303711
908005276,81942,"Lepant Residencial Qgg, Sl",Calle Lepant 401-403,934507438,80193,Barcelona,8,Barcelona,9,Cataluña,8025,31,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,andresmanero@hotmail.com,41.4113317,2.1674094
908008299,82189,Centre Sociosanitari Isabel Roig,Calle Fernando Pessoa 47-51,931780667,80193,Barcelona,8,Barcelona,9,Cataluña,8030,251,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,cssisabelroig@blauclinic.cat,41.4430984,2.1928588
908005165,80229,Clínica Nostra Senyora del Remei,Calle Escorial 148,932850010,80193,Barcelona,8,Barcelona,9,Cataluña,8024,134,C11,Hospitales Generales,20,Privados,N,,,N,clinica.remedio@irsjg.org,41.409605,2.1593035
908014888,82279,Eatica,Calle Anglí 64,620407483,80193,Barcelona,8,Barcelona,9,Cataluña,8017,32,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,mailto:montse.s.povedano@eatica.com,,
908014829,82268,"Ronda de Dalt, Centre Sociosanitari",Calle Pare Mariana 15,937064156,80193,Barcelona,8,Barcelona,9,Cataluña,8035,34,C13,Hospitales de media y larga estancia,20,Privados,N,,,N,info@rondadedaltresidencial.com,41.429520181318374, 2.150052856344353,
908005167,80235,Clínica Sagrada Familia,Calle Torras I Pujalt 1,932122300,80193,Barcelona,8,Barcelona,9,Cataluña,8022,150,C11,Hospitales Generales,20,Privados,N,,,N,info@clinicasagradafamilia.com,41.4011087,2.1342329
